,BANDE_LITT,numdep,INSEE_COM,NOM,SIREN_EPCI,NOM_EPCI,SURFACE_M2
1505,1_5km,56,56248,Surzur,200067932,CA Golfe du Morbihan - Vannes Agglomération,35644347.538144305
1507,100m,56,56251,Theix-Noyalo,200067932,CA Golfe du Morbihan - Vannes Agglomération,1283444.256184755
1508,100_200m,56,56251,Theix-Noyalo,200067932,CA Golfe du Morbihan - Vannes Agglomération,1151804.9609240873
1509,200_500m,56,56251,Theix-Noyalo,200067932,CA Golfe du Morbihan - Vannes Agglomération,2724973.719078404
1510,500m_1km,56,56251,Theix-Noyalo,200067932,CA Golfe du Morbihan - Vannes Agglomération,4119745.0586842834
1511,1_5km,56,56251,Theix-Noyalo,200067932,CA Golfe du Morbihan - Vannes Agglomération,26093475.829357162
1513,100m,56,56252,Le Tour-du-Parc,200067932,CA Golfe du Morbihan - Vannes Agglomération,1450199.156867295
1514,100_200m,56,56252,Le Tour-du-Parc,200067932,CA Golfe du Morbihan - Vannes Agglomération,1228876.3878483512
1515,200_500m,56,56252,Le Tour-du-Parc,200067932,CA Golfe du Morbihan - Vannes Agglomération,3009079.4092509174
1516,500m_1km,56,56252,Le Tour-du-Parc,200067932,CA Golfe du Morbihan - Vannes Agglomération,1581982.2305666828
1517,1_5km,56,56252,Le Tour-du-Parc,200067932,CA Golfe du Morbihan - Vannes Agglomération,417721.0613340483
1518,100m,56,56258,La Trinité-sur-Mer,200043123,CC Auray Quiberon Terre Atlantique,933458.3744104519
1519,100_200m,56,56258,La Trinité-sur-Mer,200043123,CC Auray Quiberon Terre Atlantique,814935.745954355
1520,200_500m,56,56258,La Trinité-sur-Mer,200043123,CC Auray Quiberon Terre Atlantique,1776898.9181157914
1521,500m_1km,56,56258,La Trinité-sur-Mer,200043123,CC Auray Quiberon Terre Atlantique,1868256.1512031558
1522,1_5km,56,56258,La Trinité-sur-Mer,200043123,CC Auray Quiberon Terre Atlantique,928418.3983713606
1523,100m,56,56260,Vannes,200067932,CA Golfe du Morbihan - Vannes Agglomération,1369162.0315864536
1524,100_200m,56,56260,Vannes,200067932,CA Golfe du Morbihan - Vannes Agglomération,1327654.3741151902
1525,200_500m,56,56260,Vannes,200067932,CA Golfe du Morbihan - Vannes Agglomération,3336084.059393406
1526,500m_1km,56,56260,Vannes,200067932,CA Golfe du Morbihan - Vannes Agglomération,5033187.826221885
1527,1_5km,56,56260,Vannes,200067932,CA Golfe du Morbihan - Vannes Agglomération,21704833.884807296
1529,100m,56,56262,Le Bono,200067932,CA Golfe du Morbihan - Vannes Agglomération,686480.8805591171
1530,100_200m,56,56262,Le Bono,200067932,CA Golfe du Morbihan - Vannes Agglomération,645909.9445289362
1531,200_500m,56,56262,Le Bono,200067932,CA Golfe du Morbihan - Vannes Agglomération,1758950.522254732
1532,500m_1km,56,56262,Le Bono,200067932,CA Golfe du Morbihan - Vannes Agglomération,2075033.9417875153
1533,1_5km,56,56262,Le Bono,200067932,CA Golfe du Morbihan - Vannes Agglomération,755734.9208856958
1534,100_200m,22,22199,Pleumeur-Gautier,200065928,CA Lannion-Trégor Communauté,6032.171529571972
1535,200_500m,22,22199,Pleumeur-Gautier,200065928,CA Lannion-Trégor Communauté,113560.15338498916
1536,500m_1km,22,22199,Pleumeur-Gautier,200065928,CA Lannion-Trégor Communauté,457843.0422271165
1537,1_5km,22,22199,Pleumeur-Gautier,200065928,CA Lannion-Trégor Communauté,18364249.564071283
1539,100_200m,22,22273,Saint-Alban,200069391,CA Lamballe Terre et Mer,2435.435727374811
1540,200_500m,22,22273,Saint-Alban,200069391,CA Lamballe Terre et Mer,143694.99734646667
1541,500m_1km,22,22273,Saint-Alban,200069391,CA Lamballe Terre et Mer,405785.8320124908
1542,1_5km,22,22273,Saint-Alban,200069391,CA Lamballe Terre et Mer,14857844.21265617
1544,100_200m,22,22324,Saint-Quay-Perros,200065928,CA Lannion-Trégor Communauté,5302.0640286135285
1545,200_500m,22,22324,Saint-Quay-Perros,200065928,CA Lannion-Trégor Communauté,130516.39973815574
1546,500m_1km,22,22324,Saint-Quay-Perros,200065928,CA Lannion-Trégor Communauté,691230.3643371316
1547,1_5km,22,22324,Saint-Quay-Perros,200065928,CA Lannion-Trégor Communauté,3922727.881895962
1548,200_500m,22,22211,Ploubezre,200065928,CA Lannion-Trégor Communauté,28174.141688227304
1549,500m_1km,22,22211,Ploubezre,200065928,CA Lannion-Trégor Communauté,291227.5894203848
1550,1_5km,22,22211,Ploubezre,200065928,CA Lannion-Trégor Communauté,12623667.41275617
1552,200_500m,22,22311,Saint-Lormel,200068989,CA Dinan Agglomération,8806.675285573594
1553,500m_1km,22,22311,Saint-Lormel,200068989,CA Dinan Agglomération,318597.7714395297
1554,1_5km,22,22311,Saint-Lormel,200068989,CA Dinan Agglomération,7629251.661744322
1556,200_500m,29,29143,Mahalon,242900629,CC Cap Sizun - Pointe du Raz,30292.294779892592
1557,500m_1km,29,29143,Mahalon,242900629,CC Cap Sizun - Pointe du Raz,312454.1766534078
1558,1_5km,29,29143,Mahalon,242900629,CC Cap Sizun - Pointe du Raz,9851090.143289577
1560,200_500m,44,44021,Villeneuve-en-Retz,200067346,CA Pornic Agglo Pays de Retz,124854.94196528979
1561,500m_1km,44,44021,Villeneuve-en-Retz,200067346,CA Pornic Agglo Pays de Retz,1340900.325189648
1562,1_5km,44,44021,Villeneuve-en-Retz,200067346,CA Pornic Agglo Pays de Retz,24404963.65092153
1564,200_500m,44,44187,Saint-Père-en-Retz,244400586,CC du Sud Estuaire,122231.33052159972
1565,500m_1km,44,44187,Saint-Père-en-Retz,244400586,CC du Sud Estuaire,1115735.4074491328
1566,1_5km,44,44187,Saint-Père-en-Retz,244400586,CC du Sud Estuaire,26627729.626262993
1568,200_500m,56,56004,Arzal,200027027,CC Arc Sud Bretagne,59204.53034981265
1569,500m_1km,56,56004,Arzal,200027027,CC Arc Sud Bretagne,495909.40191130905
1570,1_5km,56,56004,Arzal,200027027,CC Arc Sud Bretagne,11922087.458887402
1572,500m_1km,22,22109,Lanloup,200067981,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,50574.848431057464
1573,1_5km,22,22109,Lanloup,200067981,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,2489098.666568893
1574,500m_1km,22,22360,Trégueux,200069409,CA Saint-Brieuc Armor Agglomération,77267.09004240956
1575,1_5km,22,22360,Trégueux,200069409,CA Saint-Brieuc Armor Agglomération,7205352.824633923
1577,500m_1km,29,29035,Coat-Méal,242900553,CC du Pays des Abers,10232.526573060763
1578,1_5km,29,29035,Coat-Méal,242900553,CC du Pays des Abers,4341149.842039727
1580,500m_1km,29,29086,Irvillac,242900801,CA du Pays de Landerneau-Daoulas,149261.763028739
1581,1_5km,29,29086,Irvillac,242900801,CA du Pays de Landerneau-Daoulas,13482765.511869496
1583,500m_1km,29,29156,Pencran,242900801,CA du Pays de Landerneau-Daoulas,120048.04170159156
1584,1_5km,29,29156,Pencran,242900801,CA du Pays de Landerneau-Daoulas,8807522.748298565
1585,500m_1km,29,29182,Plouégat-Guérand,242900835,CA Morlaix Communauté,196169.987655461
1586,1_5km,29,29182,Plouégat-Guérand,242900835,CA Morlaix Communauté,9154453.887159808
1588,500m_1km,29,29208,Plourin,242900074,CC du Pays d'Iroise,59368.4869488793
1589,1_5km,29,29208,Plourin,242900074,CC du Pays d'Iroise,17766916.732163087
1591,500m_1km,29,29224,Pouldergat,242900645,CC Douarnenez Communauté,121983.48267534214
1592,1_5km,29,29224,Pouldergat,242900645,CC Douarnenez Communauté,9948242.032770293
1594,500m_1km,29,29270,Saint-Urbain,242900801,CA du Pays de Landerneau-Daoulas,25755.674110471096
1595,1_5km,29,29270,Saint-Urbain,242900801,CA du Pays de Landerneau-Daoulas,7422167.585791503
1597,500m_1km,35,35179,Miniac-Morvan,243500782,CA du Pays de Saint Malo Agglomération,13488.535877915754
1598,1_5km,35,35179,Miniac-Morvan,243500782,CA du Pays de Saint Malo Agglomération,24427371.393740654
1600,500m_1km,44,44072,Herbignac,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),224410.7770304776
1601,1_5km,44,44072,Herbignac,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),13463600.62484333
1603,500m_1km,56,56161,Ploemel,200043123,CC Auray Quiberon Terre Atlantique,170770.49906899262
1604,1_5km,56,56161,Ploemel,200043123,CC Auray Quiberon Terre Atlantique,23597240.02646992
1606,1_5km,22,22002,Andel,200069391,CA Lamballe Terre et Mer,751417.7324518866
1608,1_5km,22,22012,La Bouillie,200069391,CA Lamballe Terre et Mer,4552934.148387127
1610,1_5km,22,22028,Camlez,200065928,CA Lannion-Trégor Communauté,5038288.1669565
1612,1_5km,22,22042,Coatréven,200065928,CA Lannion-Trégor Communauté,9112.237820077182
1614,1_5km,22,22044,Coëtmieux,200069391,CA Lamballe Terre et Mer,2147797.513661089
1616,1_5km,22,22050,Dinan,200068989,CA Dinan Agglomération,669980.4339953243
1618,1_5km,22,22076,Hénanbihen,200069391,CA Lamballe Terre et Mer,2687333.713748511
1620,1_5km,22,22086,Kerfot,200067981,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,5267534.750818154
1622,1_5km,22,22090,Kermaria-Sulard,200065928,CA Lannion-Trégor Communauté,8316303.73657912
1624,1_5km,22,22117,Lantic,200069409,CA Saint-Brieuc Armor Agglomération,4475732.870370729
1626,1_5km,22,22118,Lanvallay,200068989,CA Dinan Agglomération,6322082.1204255605
1628,1_5km,22,22119,Lanvellec,200065928,CA Lannion-Trégor Communauté,771466.581901659
1630,1_5km,22,22152,Minihy-Tréguier,200065928,CA Lannion-Trégor Communauté,6702.88209589041
1632,1_5km,22,22172,Plancoët,200068989,CA Dinan Agglomération,802090.8874922446
1634,1_5km,22,22176,Plédran,200069409,CA Saint-Brieuc Armor Agglomération,2220335.11435916
1636,1_5km,22,22177,Pléguien,200069086,CC Leff Armor Communauté,239121.99437383784
1638,1_5km,22,22178,Pléhédel,200067981,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,2832727.5995388436
1640,1_5km,22,22190,Pleslin-Trigavou,200068989,CA Dinan Agglomération,6448637.89023007
1642,1_5km,22,22204,Ploëzal,200067981,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,5287925.984060157
1644,1_5km,22,22215,Ploufragan,200069409,CA Saint-Brieuc Armor Agglomération,663759.7709657076
1646,1_5km,22,22232,Plourhan,200069409,CA Saint-Brieuc Armor Agglomération,12609496.04692648
1648,1_5km,22,22235,Plouzélambre,200065928,CA Lannion-Trégor Communauté,4982460.591433383
1650,1_5km,22,22237,Pluduno,200068989,CA Dinan Agglomération,2894858.205224426
1652,1_5km,22,22238,Plufur,200065928,CA Lannion-Trégor Communauté,1997098.9969770832
1654,1_5km,22,22246,Pommeret,200069391,CA Lamballe Terre et Mer,3167168.00478346
1656,1_5km,22,22256,Quemper-Guézennec,200067981,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,1834607.3510246798
1658,1_5km,22,22258,Quessoy,200069391,CA Lamballe Terre et Mer,244363.82197803867
1660,1_5km,22,22264,La Roche-Jaudy,200065928,CA Lannion-Trégor Communauté,313980.03284727014
1662,1_5km,22,22265,Rospez,200065928,CA Lannion-Trégor Communauté,2201170.917689144
1664,1_5km,22,22268,Ruca,200068989,CA Dinan Agglomération,3245249.5106610097
1666,1_5km,22,22299,Saint-Hélen,200068989,CA Dinan Agglomération,11189608.836645408
1668,1_5km,22,22323,Saint-Pôtan,200068989,CA Dinan Agglomération,5643227.129176041
1670,1_5km,22,22339,Taden,200068989,CA Dinan Agglomération,11742104.697458455
1672,1_5km,22,22340,Tonquédec,200065928,CA Lannion-Trégor Communauté,516570.88510180986
1674,1_5km,22,22356,Trégomeur,200069086,CC Leff Armor Communauté,1901672.85527168
1676,1_5km,22,22362,Tréguier,200065928,CA Lannion-Trégor Communauté,972763.4065355539
1678,1_5km,22,22366,Trémel,200065928,CA Lannion-Trégor Communauté,135012.13571709793
1680,1_5km,22,22368,Tréméreuc,243500725,CC Côte d'Émeraude,3476603.89104552
1682,1_5km,22,22390,Yvias,200067981,CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,621920.7626654613
1684,1_5km,29,29004,Bannalec,242900694,CA Quimperlé Communauté,1310829.655484372
1686,1_5km,29,29005,Baye,242900694,CA Quimperlé Communauté,2683827.299493177
1688,1_5km,29,29011,Bohars,242900314,Brest Métropole,4570860.636700695
1690,1_5km,29,29015,Bourg-Blanc,242900553,CC du Pays des Abers,8685367.941512974
1692,1_5km,29,29032,Clohars-Fouesnant,242900660,CC du Pays Fouesnantais,11992749.497791853
1694,1_5km,29,29059,Garlan,242900835,CA Morlaix Communauté,6120100.957673082
1696,1_5km,29,29060,Gouesnach,242900660,CC du Pays Fouesnantais,6018315.243602905
1698,1_5km,29,29061,Gouesnou,242900314,Brest Métropole,1348834.4929368373
1700,1_5km,29,29069,Guilers,242900314,Brest Métropole,7167121.308227282
1702,1_5km,29,29087,Le Juch,242900645,CC Douarnenez Communauté,6418882.025740446
1704,1_5km,29,29093,Kernilis,242900793,CC Communauté Lesneven Côte des Légendes,2556772.2565701543
1706,1_5km,29,29094,Kernouës,242900793,CC Communauté Lesneven Côte des Légendes,2052636.5784966878
1708,1_5km,29,29108,Landudec,242900710,CC du Haut Pays Bigouden,159331.724550777
1710,1_5km,29,29113,Lanmeur,242900835,CA Morlaix Communauté,11537112.875470519
1712,1_5km,29,29119,Lanrivoaré,242900074,CC du Pays d'Iroise,237434.714768321
1714,1_5km,29,29124,Lesneven,242900793,CC Communauté Lesneven Côte des Légendes,806134.9542465011
1716,1_5km,29,29134,Locronan,200068120,CA Quimper Bretagne Occidentale,1765007.8146244723
1718,1_5km,29,29144,La Martyre,242900801,CA du Pays de Landerneau-Daoulas,3503337.1594095984
1720,1_5km,29,29145,Confort-Meilars,242900629,CC Cap Sizun - Pointe du Raz,11101144.96530352
1722,1_5km,29,29146,Melgven,242900769,CA Concarneau Cornouaille Agglomération,8388982.006889725
1724,1_5km,29,29148,Mespaul,200067072,CC Haut-Léon Communauté,4280738.442498385
1726,1_5km,29,29159,Peumerit,242900710,CC du Haut Pays Bigouden,1683164.0042879996
1728,1_5km,29,29161,Pleuven,242900660,CC du Pays Fouesnantais,7500855.891916543
1730,1_5km,29,29169,Plogonnec,200068120,CA Quimper Bretagne Occidentale,519322.4973475711
1732,1_5km,29,29170,Plomelin,200068120,CA Quimper Bretagne Occidentale,4744754.364227634
1734,1_5km,29,29179,Ploudaniel,242900793,CC Communauté Lesneven Côte des Légendes,1401572.5863586536
1736,1_5km,29,29181,Plouédern,242900801,CA du Pays de Landerneau-Daoulas,12879538.58523502
1738,1_5km,29,29210,Plouvorn,242900751,CC du Pays de Landivisiau,6968615.652624524
1740,1_5km,29,29233,Quimperlé,242900694,CA Quimperlé Communauté,6421013.598828872
1742,1_5km,29,29234,Rédené,242900694,CA Quimperlé Communauté,5854245.879542515
1744,1_5km,29,29237,La Roche-Maurice,242900801,CA du Pays de Landerneau-Daoulas,4772237.49130743
1746,1_5km,29,29245,Saint-Divy,242900801,CA du Pays de Landerneau-Daoulas,7128755.141169245
1748,1_5km,29,29247,Saint-Évarzec,242900660,CC du Pays Fouesnantais,6056076.382181482
1750,1_5km,29,29248,Saint-Frégant,242900793,CC Communauté Lesneven Côte des Légendes,4256898.822879716
1752,1_5km,29,29254,Saint-Martin-des-Champs,242900835,CA Morlaix Communauté,7147156.286505913
1754,1_5km,29,29265,Sainte-Sève,242900835,CA Morlaix Communauté,1629899.8890672955
1756,1_5km,29,29266,Saint-Thégonnec Loc-Eguiner,242900835,CA Morlaix Communauté,2295329.6719989767
1758,1_5km,29,29268,Saint-Thonan,242900801,CA du Pays de Landerneau-Daoulas,4427900.922738671
1760,1_5km,29,29272,Saint-Yvi,242900769,CA Concarneau Cornouaille Agglomération,2199371.5658739815
1762,1_5km,29,29285,Tréflaouénan,200067072,CC Haut-Léon Communauté,1923457.5951650413
1764,1_5km,29,29296,Tréméoc,242900702,CC du Pays Bigouden Sud,7721250.008246066
1766,1_5km,29,29300,Le Trévoux,242900694,CA Quimperlé Communauté,627391.8623252538
1768,1_5km,29,29302,Pont-de-Buis-lès-Quimerch,200066868,CC Presqu'île de Crozon-Aulne maritime,7641456.660830518
1770,1_5km,35,35010,Baguer-Pican,200070670,CC du Pays de Dol et de la Baie du Mont Saint-Michel,936202.714491836
1772,1_5km,35,35070,Châteauneuf-d'Ille-et-Vilaine,243500782,CA du Pays de Saint Malo Agglomération,1397333.374999937
1773,1_5km,35,35153,Lillemer,243500782,CA du Pays de Saint Malo Agglomération,3721504.026541549
1775,1_5km,35,35222,Pleine-Fougères,200070670,CC du Pays de Dol et de la Baie du Mont Saint-Michel,7419398.080429042
1777,1_5km,35,35224,Plerguer,243500782,CA du Pays de Saint Malo Agglomération,1110810.0384696757
1779,1_5km,35,35246,Roz-Landrieux,200070670,CC du Pays de Dol et de la Baie du Mont Saint-Michel,649397.6101060455
1781,1_5km,35,35248,Sains,200070670,CC du Pays de Dol et de la Baie du Mont Saint-Michel,1904600.668851286
1783,1_5km,35,35279,Saint-Guinoux,243500782,CA du Pays de Saint Malo Agglomération,6394493.716286774
1785,1_5km,35,35291,Saint-Marcan,200070670,CC du Pays de Dol et de la Baie du Mont Saint-Michel,6697037.120721203
1787,1_5km,35,35308,Mesnil-Roc'h,243500733,CC Bretagne Romantique,264837.62900919386
1789,1_5km,44,44013,Besné,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),121117.98794960891
1791,1_5km,44,44038,Chauvé,200067346,CA Pornic Agglo Pays de Retz,2058078.7226859627
1793,1_5km,44,44050,Crossac,200000438,CC du Pays de Pontchâteau Saint-Gildas-des-Bois,4183872.7675001626
1795,1_5km,44,44089,Malville,200072734,CC Estuaire et Sillon,3371592.876556334
1797,1_5km,44,44137,Prinquiau,200072734,CC Estuaire et Sillon,6078396.549398147
1799,1_5km,44,44151,Saint-André-des-Eaux,244400644,CA de la Région Nazairienne et de l'Estuaire (CARENE),1916109.4007140936
1801,1_5km,44,44158,Saint-Étienne-de-Montluc,200072734,CC Estuaire et Sillon,2953761.5336827245
1803,1_5km,44,44175,Saint-Lyphard,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),2800288.7755120755
1805,1_5km,44,44195,Savenay,200072734,CC Estuaire et Sillon,3995232.4930566214
1807,1_5km,44,44220,Vue,200067346,CA Pornic Agglo Pays de Retz,92295.09778692372
1809,1_5km,56,56021,Brandérion,200042174,CA Lorient Agglomération,2295817.79596843
1811,1_5km,56,56030,Camoël,244400610,CA de la Presqu'île de Guérande Atlantique (Cap Atlantique),8576571.010943979
1813,1_5km,56,56083,Hennebont,200042174,CA Lorient Agglomération,5310659.922296922
1815,1_5km,56,56101,Languidic,200042174,CA Lorient Agglomération,7438267.128927714
1817,1_5km,56,56109,Lauzach,245614383,CC Questembert Communauté,735757.119782513
1819,1_5km,56,56149,Noyal-Muzillac,200027027,CC Arc Sud Bretagne,9364587.896472378
1821,1_5km,56,56158,Plescop,200067932,CA Golfe du Morbihan - Vannes Agglomération,2513695.5027985983
1823,1_5km,56,56164,Ploeren,200067932,CA Golfe du Morbihan - Vannes Agglomération,16777831.89742518
1825,1_5km,56,56175,Plumergat,200043123,CC Auray Quiberon Terre Atlantique,13604238.187442658
1827,1_5km,56,56177,Pluvigner,200043123,CC Auray Quiberon Terre Atlantique,961075.2621083517
1829,1_5km,56,56179,Pont-Scorff,200042174,CA Lorient Agglomération,362622.8607472301
1831,1_5km,56,56206,Saint-Avé,200067932,CA Golfe du Morbihan - Vannes Agglomération,7889843.457845362
1833,1_5km,56,56231,Saint-Nolff,200067932,CA Golfe du Morbihan - Vannes Agglomération,5047493.533057162
1835,1_5km,56,56255,Treffléan,200067932,CA Golfe du Morbihan - Vannes Agglomération,2566594.1733403164
1837,1_5km,56,56259,La Trinité-Surzur,200067932,CA Golfe du Morbihan - Vannes Agglomération,661804.6892956475
1839,1_5km,56,56263,Sainte-Anne-d'Auray,200043123,CC Auray Quiberon Terre Atlantique,4971762.559999901
